"time","candidate","score"
"2022-08-10T16:05:18.820","(d=6, props={place order, send invoice, send reminder, cancel order, make delivery}|{☐}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={1, 2, 3, 4, 5, 6}})","6.0"
"2022-08-10T16:05:18.820","(d=6, props={pay, make delivery}|{cancel order, send reminder, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.820","(d=6, props={place order, send invoice, send reminder, make delivery}|{☐, make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","6.0"
"2022-08-10T16:05:18.820","(d=6, props={place order, send invoice, send reminder, make delivery}|{☐, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","6.0"
"2022-08-10T16:05:18.820","(d=6, props={place order, send invoice, send reminder, make delivery}|{☐, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.820","(d=6, props={place order, send invoice, send reminder, make delivery}|{☐, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.820","(d=6, props={place order, send invoice, send reminder, make delivery}|{☐, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.820","(d=6, props={place order, send invoice, send reminder, make delivery}|{☐, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.820","(d=6, props={cancel order, make delivery}|{☐, cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.820","(d=6, props={cancel order, make delivery}|{☐, cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.821","(d=6, props={place order, pay}|{☐, make delivery, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.821","(d=6, props={place order, pay}|{☐, make delivery, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.821","(d=6, props={place order, pay}|{☐, make delivery, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.821","(d=6, props={place order, send invoice, cancel order}|{☐, make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","6.0"
"2022-08-10T16:05:18.821","(d=6, props={place order, send invoice, cancel order}|{☐, make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.821","(d=6, props={place order, send invoice, cancel order}|{☐, make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.821","(d=6, props={place order, send invoice, cancel order}|{☐, make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.821","(d=6, props={place order, send invoice, cancel order}|{☐, make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.821","(d=6, props={place order, send invoice, cancel order}|{☐, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.821","(d=6, props={place order, send invoice, cancel order}|{☐, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{☐, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{☐, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{☐, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{☐, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{☐, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{☐, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{☐, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, pay, make delivery}|{pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, pay, make delivery}|{pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, pay, make delivery}|{pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, pay, make delivery}|{pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{☐, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, pay}|{pay, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, pay}|{☐, send reminder, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, pay}|{☐, cancel order, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{☐, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send reminder, make delivery}|{pay, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, pay, make delivery}|{cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, pay, make delivery}|{cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder}|{cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder}|{cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder}|{cancel order, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, pay}|{cancel order, send reminder, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, cancel order}|{cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, cancel order}|{cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, cancel order}|{cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, cancel order, pay}|{cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, cancel order, make delivery}|{cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, make delivery}|{cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, make delivery}|{cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, make delivery}|{cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, pay, make delivery}|{cancel order, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, cancel order}|{cancel order, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, make delivery}|{cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, send reminder, pay}|{send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, send reminder, pay, make delivery}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, send reminder}|{send reminder, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, cancel order, pay}|{send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, cancel order, pay, make delivery}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, send reminder, cancel order}|{send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, send reminder, cancel order}|{send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, send reminder, cancel order, pay}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, send reminder, cancel order, make delivery}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay}|{make delivery, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay}|{make delivery, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay}|{make delivery, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay}|{make delivery, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={▷, send invoice, cancel order, make delivery}|{send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay}|{make delivery, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay}|{make delivery, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay}|{make delivery, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay}|{make delivery, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay}|{make delivery, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send reminder, cancel order, pay, make delivery}|{☐, make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send reminder, cancel order, pay, make delivery}|{☐, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send reminder, cancel order, pay, make delivery}|{☐, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send reminder, cancel order, pay, make delivery}|{☐, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send reminder, cancel order, pay, make delivery}|{☐, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send reminder, cancel order, pay, make delivery}|{☐, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, cancel order}|{send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, cancel order, pay}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, cancel order, make delivery}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, pay}|{send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, pay, make delivery}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay}|{make delivery, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay, make delivery}|{make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay, make delivery}|{make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay, make delivery}|{make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay, make delivery}|{make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, cancel order, pay, make delivery}|{make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={place order, send invoice, send reminder, make delivery}|{send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, pay}|{make delivery, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, pay}|{make delivery, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, pay}|{make delivery, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, pay}|{make delivery, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, pay}|{make delivery, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.822","(d=6, props={send invoice, send reminder, pay}|{make delivery, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
