"time","place","change","queue.size delta"
"2022-08-05T10:25:44.600","{place order, send invoice}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.600","{place order, send invoice}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{place order, send invoice}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{place order, send invoice}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{place order, send invoice, send reminder}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{place order, send invoice, cancel order}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{place order, send invoice, pay}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{place order, send invoice, make delivery}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{place order, send invoice}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.601","{▷, cancel order}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{▷, cancel order}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{▷, cancel order, pay}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{▷, cancel order, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.601","{▷, cancel order}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.602","{place order, send reminder}|{☐, make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.602","{place order, send reminder}|{☐, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.602","{place order, send reminder}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.602","{place order, send reminder}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.602","{place order, send reminder}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.602","{place order, send reminder}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.602","{place order, send reminder, cancel order}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.602","{place order, send reminder, pay}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.602","{place order, send reminder, make delivery}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.603","{place order, send reminder}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.603","{place order, cancel order}|{☐, make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.603","{place order, cancel order}|{☐, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.603","{place order, cancel order}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.603","{place order, cancel order}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.603","{place order, cancel order}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.603","{place order, cancel order}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.603","{place order, cancel order, pay}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.603","{place order, cancel order, make delivery}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.603","{place order, cancel order}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.604","{▷, place order}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.604","{▷, place order}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.604","{▷, place order}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.604","{▷, place order}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.604","{▷, place order}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.604","{▷, place order, send invoice}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.604","{▷, place order, send reminder}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.605","{▷, place order, cancel order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.605","{▷, place order, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.605","{▷, place order, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.605","{▷, place order}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.605","{▷, pay}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.605","{▷, pay}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.605","{▷, pay, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.605","{▷, pay}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.605","{place order, pay}|{☐, make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.605","{place order, pay}|{☐, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.606","{place order, pay}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.606","{place order, pay}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.606","{place order, pay}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.606","{place order, pay}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.606","{place order, pay, make delivery}|{☐}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.606","{place order, pay}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.606","{cancel order}|{cancel order, send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.606","{cancel order}|{cancel order, send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.606","{cancel order}|{cancel order, send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.606","{place order}|{send reminder, send invoice, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.606","{place order}|{send reminder, send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.606","{cancel order}|{cancel order, send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.607","{cancel order}|{cancel order, place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.607","{pay, make delivery}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.607","{pay, make delivery}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.607","{pay, make delivery}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.607","{pay, make delivery}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.607","{pay, make delivery}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.607","{pay, make delivery}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.607","{send reminder, make delivery}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.607","{send reminder, make delivery}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.607","{send reminder, make delivery}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.607","{send reminder, make delivery}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.608","{send reminder, make delivery}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.608","{send reminder, make delivery}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.608","{send reminder, make delivery}|{☐, make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.608","{send reminder, make delivery}|{☐, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.608","{send reminder, make delivery}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.608","{send reminder, make delivery}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.608","{send reminder, make delivery}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.608","{send reminder, make delivery}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.610","{send reminder, make delivery}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.610","{▷, send invoice}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.610","{▷, send invoice}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.610","{▷, send invoice}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.610","{▷, send invoice}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.610","{▷, send invoice}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.610","{▷, send invoice, send reminder}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.611","{▷, send invoice, cancel order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.611","{▷, send invoice, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.611","{▷, send invoice, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.611","{▷, send invoice}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.611","{place order}|{send reminder, place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.611","{cancel order, pay}|{cancel order, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.611","{cancel order, pay}|{cancel order, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.611","{cancel order, pay}|{cancel order, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.611","{cancel order, pay, make delivery}|{cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.611","{cancel order, pay}|{cancel order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.612","{pay}|{cancel order, send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.612","{pay}|{cancel order, send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.612","{pay}|{cancel order, send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.613","{place order, send invoice}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.613","{place order, send invoice}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.613","{place order, send invoice, send reminder}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.613","{place order, send invoice, cancel order}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.613","{place order, send invoice, pay}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.613","{place order, send invoice, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.613","{place order, send invoice}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.613","{pay}|{cancel order, send invoice, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.613","{pay}|{cancel order, send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.613","{pay}|{cancel order, place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.614","{▷, send reminder}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.614","{▷, send reminder}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.614","{▷, send reminder}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.614","{▷, send reminder}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.614","{▷, send reminder}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.614","{▷, send reminder, cancel order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.614","{▷, send reminder, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.614","{▷, send reminder, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.614","{▷, send reminder}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.614","{place order, send reminder}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.614","{place order, send reminder}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.615","{place order, send reminder, cancel order}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.615","{place order, send reminder, pay}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.615","{place order, send reminder, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.615","{place order, send reminder}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.615","{place order, cancel order}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.615","{place order, cancel order}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.615","{place order, cancel order, pay}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.615","{place order, cancel order, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.615","{place order, cancel order}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.615","{send invoice, make delivery}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.616","{send invoice, make delivery}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.616","{send invoice, make delivery}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.616","{send invoice, make delivery}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.616","{send invoice, make delivery}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.616","{send invoice, make delivery}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.616","{▷, cancel order}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.616","{▷, cancel order}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.616","{▷, cancel order}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.616","{▷, cancel order}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.877","{▷, cancel order}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.879","{▷, cancel order, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.879","{▷, cancel order, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.879","{▷, cancel order}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.879","{place order, pay}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.879","{place order, pay}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.879","{place order, pay, make delivery}|{send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.879","{place order, pay}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.879","{make delivery}|{☐, make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.879","{▷, pay}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.879","{▷, pay}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.879","{▷, pay}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.879","{▷, pay}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.880","{▷, pay}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.880","{▷, pay, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.880","{▷, pay}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.880","{make delivery}|{☐, pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.880","{make delivery}|{☐, cancel order, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.880","{make delivery}|{☐, cancel order, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.880","{make delivery}|{☐, cancel order, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.880","{make delivery}|{☐, cancel order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.880","{cancel order, make delivery}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.880","{cancel order, make delivery}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.880","{cancel order, make delivery}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.880","{cancel order, make delivery}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.880","{cancel order, make delivery}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.881","{cancel order, make delivery}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.881","{place order, make delivery}|{place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.881","{place order}|{make delivery, pay, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.881","{place order}|{make delivery, pay, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.881","{place order}|{make delivery, pay, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.881","{place order}|{make delivery, pay, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.881","{place order}|{make delivery, pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.881","{make delivery}|{☐, send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.881","{make delivery}|{☐, send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.881","{make delivery}|{☐, send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.881","{make delivery}|{☐, send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.881","{place order}|{make delivery, cancel order, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.881","{place order}|{make delivery, cancel order, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.881","{place order}|{make delivery, cancel order, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.882","{place order}|{make delivery, cancel order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.882","{send invoice, send reminder, cancel order}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.882","{send invoice, send reminder, pay}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.882","{send invoice, send reminder, make delivery}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.882","{send invoice, send reminder}|{place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.882","{send invoice, cancel order, pay}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.882","{send invoice, cancel order, make delivery}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.882","{send invoice, cancel order}|{place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.882","{cancel order, make delivery}|{☐, make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.882","{cancel order, make delivery}|{☐, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.882","{cancel order, make delivery}|{☐, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.883","{cancel order, make delivery}|{☐, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.884","{cancel order, make delivery}|{☐, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.884","{cancel order, make delivery}|{☐, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.884","{cancel order, make delivery}|{☐}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.884","{place order}|{make delivery, send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.884","{place order}|{make delivery, send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.884","{place order}|{make delivery, send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.884","{send invoice, pay, make delivery}|{place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.884","{send invoice, pay}|{place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.884","{▷}|{pay, cancel order, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.884","{▷}|{pay, cancel order, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.884","{▷}|{pay, cancel order, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.885","{▷}|{pay, cancel order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.885","{place order}|{make delivery, send invoice, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.885","{place order}|{make delivery, send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.885","{▷}|{pay, send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.885","{▷}|{pay, send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.885","{▷}|{pay, send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.885","{▷}|{pay, send invoice, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.885","{▷}|{pay, send invoice}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.885","{send reminder, make delivery}|{pay, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.885","{send reminder, make delivery}|{pay, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.885","{send reminder, make delivery}|{pay, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.885","{send reminder, make delivery}|{pay, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.885","{send reminder, make delivery}|{pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.885","{send reminder, make delivery}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.885","{send reminder, make delivery}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.886","{send reminder, make delivery}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.886","{make delivery}|{☐, place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.886","{▷, make delivery}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.886","{▷, make delivery}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.886","{▷, make delivery}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.887","{place order}|{make delivery, place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.887","{▷}|{pay, place order}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.887","{▷, place order}|{pay, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.887","{▷, place order}|{pay, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.887","{▷, place order}|{pay, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{▷, place order}|{pay, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{▷, place order, send invoice}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{▷, place order, send reminder}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{▷, place order, cancel order}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{▷, place order, pay}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{▷, place order, make delivery}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{▷, place order}|{pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.888","{place order, send invoice}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{place order, send invoice}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{place order, send invoice}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{place order, send invoice}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{place order, send invoice}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{place order, send invoice, send reminder}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{place order, send invoice, cancel order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.888","{place order, send invoice, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{place order, send invoice, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{place order, send invoice}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.889","{▷, send invoice}|{pay, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send invoice}|{pay, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send invoice}|{pay, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send invoice}|{pay, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send invoice, send reminder}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send invoice, cancel order}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send invoice, pay}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send invoice, make delivery}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send invoice}|{pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.889","{▷, send reminder}|{pay, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send reminder}|{pay, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send reminder}|{pay, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.889","{▷, send reminder}|{pay, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{▷, send reminder, cancel order}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{▷, send reminder, pay}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{▷, send reminder, make delivery}|{pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{▷, send reminder}|{pay}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.890","{place order, make delivery}|{send reminder, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{place order, make delivery}|{send reminder, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{place order, make delivery}|{send reminder}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.890","{place order, send reminder}|{make delivery, pay}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{place order, send reminder}|{make delivery, cancel order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{place order, send reminder}|{make delivery, send reminder}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{place order, send reminder}|{make delivery, send invoice}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{place order, send reminder}|{make delivery, place order}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{place order, send reminder, cancel order}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{place order, send reminder, pay}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.890","{place order, send reminder, make delivery}|{make delivery}","EnqueueNodeEvent","1"
"2022-08-05T10:25:44.891","{place order, send reminder}|{make delivery}","DequeueNodeEvent","-1"
"2022-08-05T10:25:44.891","{▷, cancel order}|{pay, cancel order}","EnqueueNodeEvent","1"
